Dt_name Cre_transcriptID	Cre_transcript	E_value	Cre_geneID
Locus_8427_Transcript_1/5_Confidence_0.600_Length_2273	CHLREDRAFT_193200	2e-24	estExt_fgenesh2_pg.C_390118
Locus_8430_Transcript_1/1_Confidence_1.000_Length_413	CHLREDRAFT_192852	3e-16	estExt_fgenesh2_pg.C_330018
Locus_8434_Transcript_4/4_Confidence_0.722_Length_3592	CHLREDRAFT_123505	2e-107	e_gwW.90.16.1
Locus_8444_Transcript_1/1_Confidence_1.000_Length_1121	CHLREDRAFT_132449	0.0	estExt_gwp_1H.C_560007
Locus_8454_Transcript_2/2_Confidence_0.750_Length_1535	CHLREDRAFT_99438	4e-178	e_gwH.9.75.1
Locus_8460_Transcript_1/1_Confidence_1.000_Length_898	CHLREDRAFT_24097	7e-95	estExt_fgenesh1_pm.C_130012
Locus_8466_Transcript_1/1_Confidence_1.000_Length_1281	CHLREDRAFT_161769	2e-34	fgenesh2_kg.C_scaffold_10000006
Locus_8482_Transcript_1/1_Confidence_1.000_Length_1657	CHLREDRAFT_192441	9e-125	estExt_fgenesh2_pg.C_320060
Locus_8490_Transcript_2/2_Confidence_0.900_Length_1971	CHLREDRAFT_180471	2e-152	fgenesh2_pg.C_scaffold_87000016
Locus_8491_Transcript_1/2_Confidence_0.800_Length_1800	CHLREDRAFT_193755	2e-117	estExt_fgenesh2_pg.C_480011
Locus_8500_Transcript_1/1_Confidence_1.000_Length_914	CHLREDRAFT_120057	3e-27	e_gwW.31.246.1
Locus_8504_Transcript_2/2_Confidence_0.500_Length_415	CHLREDRAFT_401826	5e-24	pasa_Sanger_mRNA26279
Locus_8510_Transcript_2/2_Confidence_0.750_Length_1175	CHLREDRAFT_189017	1e-58	estExt_fgenesh2_pg.C_130063
Locus_8512_Transcript_1/2_Confidence_0.667_Length_1548	CHLREDRAFT_5437	0.0	fgenesh1_kg.C_scaffold_69000004
Locus_8525_Transcript_1/1_Confidence_1.000_Length_3205	CHLREDRAFT_421318	1e-22	pasa_Sanger_mRNA4784
Locus_8533_Transcript_1/1_Confidence_1.000_Length_947	CHLREDRAFT_177989	3e-36	fgenesh2_pg.C_scaffold_45000124
Locus_8534_Transcript_4/4_Confidence_0.583_Length_2718	CHLREDRAFT_206033	5e-108	OVA_Chlre2_kg.scaffold_69000015
Locus_8535_Transcript_1/1_Confidence_1.000_Length_1573	CHLREDRAFT_206075	2e-152	OVA_OVA_Chlre2_kg.scaffold_1000589
Locus_8540_Transcript_1/3_Confidence_0.500_Length_446	CHLREDRAFT_150738	5e-33	Chlre2_kg.scaffold_31000104
Locus_8541_Transcript_1/1_Confidence_1.000_Length_1286	CHLREDRAFT_334801	5e-69	pm.chromosome_1_#_713
Locus_8542_Transcript_1/1_Confidence_1.000_Length_1218	CHLREDRAFT_415403	7e-37	pasa_Sanger_mRNA21090
Locus_8550_Transcript_3/4_Confidence_0.724_Length_5068	CHLREDRAFT_195962	2e-138	HAN_e_gwW.35.64.1
Locus_8553_Transcript_4/4_Confidence_0.750_Length_3204	CHLREDRAFT_116089	7e-149	e_gwW.16.7.1
Locus_8564_Transcript_1/1_Confidence_1.000_Length_1849	CHLREDRAFT_184411	3e-95	estExt_fgenesh2_kg.C_280049
Locus_8565_Transcript_1/1_Confidence_1.000_Length_1882	CHLREDRAFT_190406	3e-166	estExt_fgenesh2_pg.C_180244
Locus_8571_Transcript_1/1_Confidence_1.000_Length_1512	CHLREDRAFT_107169	5e-98	e_gwH.51.58.1
Locus_8574_Transcript_1/2_Confidence_0.571_Length_350	CHLREDRAFT_415965	7e-08	pasa_Sanger_mRNA19534
Locus_8585_Transcript_1/2_Confidence_0.750_Length_939	CHLREDRAFT_158901	7e-70	acegs_kg.scaffold_31000022
Locus_8588_Transcript_1/2_Confidence_0.857_Length_3013	CHLREDRAFT_60319	0.0	estExt_GenewiseH_1.C_830002
Locus_8590_Transcript_1/1_Confidence_1.000_Length_1733	CHLREDRAFT_103782	0.0	e_gwH.23.36.1
Locus_8593_Transcript_1/3_Confidence_0.882_Length_1561	CHLREDRAFT_179658	1e-29	fgenesh2_pg.C_scaffold_72000017
Locus_8593_Transcript_3/3_Confidence_0.882_Length_2045	CHLREDRAFT_195532	2e-101	SAN_859633
Locus_8595_Transcript_1/1_Confidence_1.000_Length_918	CHLREDRAFT_190077	2e-124	estExt_fgenesh2_pg.C_10669
Locus_8596_Transcript_3/4_Confidence_0.824_Length_1349	CHLREDRAFT_185995	3e-64	estExt_fgenesh2_kg.C_890005
Locus_8597_Transcript_1/1_Confidence_1.000_Length_1915	CHLREDRAFT_116036	2e-90	e_gwW.16.163.1
Locus_8598_Transcript_1/1_Confidence_1.000_Length_1036	CHLREDRAFT_407414	6e-19	pasa_Sanger_mRNA2810
Locus_8599_Transcript_1/1_Confidence_1.000_Length_1301	CHLREDRAFT_397608	1e-67	pasa_Sanger_mRNA13860
Locus_8604_Transcript_2/2_Confidence_0.857_Length_2137	CHLREDRAFT_195652	4e-54	SAN_estExt_fgenesh2_pg.C_10194
Locus_8618_Transcript_2/3_Confidence_0.579_Length_3066	CHLREDRAFT_126671	4e-156	estExt_gwp_1H.C_50298
Locus_8619_Transcript_1/1_Confidence_1.000_Length_1034	CHLREDRAFT_176588	9e-84	fgenesh2_pg.C_scaffold_33000002
Locus_8631_Transcript_2/3_Confidence_0.333_Length_406	CHLREDRAFT_194255	1e-06	estExt_fgenesh2_pg.C_620046
Locus_8633_Transcript_2/2_Confidence_0.800_Length_1684	CHLREDRAFT_171050	8e-18	fgenesh2_pg.C_scaffold_15000160
Locus_8635_Transcript_1/1_Confidence_1.000_Length_943	CHLREDRAFT_102541	5e-82	e_gwH.19.225.1
Locus_8636_Transcript_7/7_Confidence_0.778_Length_3422	CHLREDRAFT_100074	4e-77	e_gwH.11.321.1
Locus_8642_Transcript_1/1_Confidence_1.000_Length_2456	CHLREDRAFT_13453	2e-79	fgenesh1_pg.C_scaffold_18000283
Locus_8644_Transcript_1/2_Confidence_0.667_Length_758	CHLREDRAFT_98476	2e-104	e_gwH.6.294.1
Locus_8645_Transcript_1/1_Confidence_1.000_Length_1176	CHLREDRAFT_342501	1e-16	estExt_fgenesh1_pg.C_chromosome_10847
Locus_8648_Transcript_3/3_Confidence_0.714_Length_2786	CHLREDRAFT_419901	2e-45	pasa_Sanger_mRNA22671.1
Locus_8666_Transcript_2/2_Confidence_0.800_Length_2291	CHLREDRAFT_190054	0.0	estExt_fgenesh2_pg.C_10631
Locus_8667_Transcript_2/2_Confidence_0.750_Length_1046	CHLREDRAFT_162817	4e-38	fgenesh2_kg.C_scaffold_18000026
Locus_8668_Transcript_2/2_Confidence_0.909_Length_1696	CHLREDRAFT_206454	2e-73	SKA_estExt_fgenesh2_pg.C_160133
Locus_8670_Transcript_2/2_Confidence_0.750_Length_1540	CHLREDRAFT_416509	4e-54	pasa_Sanger_mRNA18172
Locus_8672_Transcript_1/1_Confidence_1.000_Length_200	CHLREDRAFT_113642	3e-30	e_gwW.2.209.1
Locus_8676_Transcript_1/1_Confidence_1.000_Length_673	CHLREDRAFT_166182	1e-16	fgenesh2_pg.C_scaffold_7000101
Locus_8682_Transcript_1/1_Confidence_1.000_Length_2082	CHLREDRAFT_79755	6e-27	estExt_GenewiseW_1.C_200067
Locus_8684_Transcript_1/1_Confidence_1.000_Length_1088	CHLREDRAFT_146702	2e-96	Chlre2_kg.scaffold_1000526
Locus_8687_Transcript_1/1_Confidence_1.000_Length_1270	CHLREDRAFT_151082	2e-110	Chlre2_kg.scaffold_35000078
Locus_8695_Transcript_1/1_Confidence_1.000_Length_1871	CHLREDRAFT_191216	3e-18	estExt_fgenesh2_pg.C_240039
Locus_8700_Transcript_1/1_Confidence_1.000_Length_405	CHLREDRAFT_169371	9e-43	fgenesh2_pg.C_scaffold_10000173
Locus_8703_Transcript_1/1_Confidence_1.000_Length_286	CHLREDRAFT_297723	2e-31	au.g15297_t1
Locus_8706_Transcript_1/1_Confidence_1.000_Length_909	CHLREDRAFT_290381	1e-69	au.g8410_t1
Locus_8714_Transcript_1/1_Confidence_1.000_Length_1403	CHLREDRAFT_321359	2e-64	kg.18_#_196_#_chlre3.66.43.1.31
Locus_8716_Transcript_1/1_Confidence_1.000_Length_1513	CHLREDRAFT_393130	3e-67	pasa_Sanger_mRNA29912
Locus_8719_Transcript_3/3_Confidence_0.667_Length_2045	CHLREDRAFT_206686	0.0	SKA_Chlre2_kg.scaffold_23000178
Locus_8724_Transcript_1/1_Confidence_1.000_Length_806	CHLREDRAFT_150576	9e-10	Chlre2_kg.scaffold_32000129
Locus_8730_Transcript_1/1_Confidence_1.000_Length_1573	CHLREDRAFT_292104	2e-97	au.g10017_t1
Locus_8732_Transcript_1/1_Confidence_1.000_Length_1330	CHLREDRAFT_327988	4e-14	pg.chromosome_7_#_498
Locus_8734_Transcript_1/1_Confidence_1.000_Length_1728	CHLREDRAFT_413324	2e-64	pasa_Sanger_mRNA10429
Locus_8737_Transcript_1/1_Confidence_1.000_Length_1182	CHLREDRAFT_347080	7e-12	estExt_fgenesh1_pg.C_chromosome_140215
Locus_8739_Transcript_1/1_Confidence_1.000_Length_2002	CHLREDRAFT_182542	1e-105	estExt_fgenesh2_kg.C_40024
Locus_8741_Transcript_1/1_Confidence_1.000_Length_895	CHLREDRAFT_205587	4e-49	SKA_Chlre2_kg.scaffold_46000015
Locus_8746_Transcript_1/3_Confidence_0.870_Length_2578	CHLREDRAFT_193940	1e-28	estExt_fgenesh2_pg.C_540002
Locus_8753_Transcript_2/2_Confidence_0.800_Length_1112	CHLREDRAFT_193064	8e-42	estExt_fgenesh2_pg.C_370083
Locus_8756_Transcript_1/4_Confidence_0.400_Length_1018	CHLREDRAFT_119194	8e-32	e_gwW.27.138.1
Locus_8760_Transcript_1/1_Confidence_1.000_Length_1127	CHLREDRAFT_129990	1e-161	estExt_gwp_1H.C_220039
Locus_8762_Transcript_1/1_Confidence_1.000_Length_1339	CHLREDRAFT_44775	1e-82	gwH.30.90.1
Locus_8764_Transcript_1/1_Confidence_1.000_Length_1513	CHLREDRAFT_399585	2e-37	pasa_Sanger_mRNA33095
Locus_8765_Transcript_1/1_Confidence_1.000_Length_640	CHLREDRAFT_111597	2e-101	e_gwW.7.299.1
Locus_8775_Transcript_1/1_Confidence_1.000_Length_236	CHLREDRAFT_13542	2e-28	fgenesh1_pg.C_scaffold_19000078
Locus_8776_Transcript_2/2_Confidence_0.833_Length_664	CHLREDRAFT_142126	3e-57	Chlre2_kg.scaffold_3000099
Locus_8787_Transcript_1/1_Confidence_1.000_Length_1368	CHLREDRAFT_196944	1e-156	SAN_estExt_fgenesh2_pg.C_120137
Locus_8792_Transcript_1/1_Confidence_1.000_Length_1995	CHLREDRAFT_136376	0.0	estExt_gwp_1W.C_10067
Locus_8798_Transcript_1/1_Confidence_1.000_Length_1115	CHLREDRAFT_187796	4e-32	estExt_fgenesh2_pg.C_40343
Locus_8799_Transcript_1/1_Confidence_1.000_Length_421	CHLREDRAFT_99711	4e-16	e_gwH.10.69.1
Locus_8800_Transcript_1/1_Confidence_1.000_Length_403	CHLREDRAFT_393464	3e-54	pasa_Sanger_mRNA30756
Locus_8803_Transcript_1/1_Confidence_1.000_Length_1531	CHLREDRAFT_81238	7e-117	estExt_GenewiseW_1.C_310105
Locus_8805_Transcript_3/3_Confidence_0.667_Length_1190	CHLREDRAFT_415798	3e-89	pasa_Sanger_mRNA20585
Locus_8806_Transcript_1/1_Confidence_1.000_Length_619	CHLREDRAFT_294450	6e-16	au.g12208_t1
Locus_8810_Transcript_1/1_Confidence_1.000_Length_1119	CHLREDRAFT_104804	5e-27	e_gwH.29.108.1
Locus_8811_Transcript_1/1_Confidence_1.000_Length_729	CHLREDRAFT_141540	3e-48	Chlre2_kg.scaffold_7000367
Locus_8816_Transcript_1/1_Confidence_1.000_Length_236	CHLREDRAFT_117533	1e-13	e_gwW.17.76.1
Locus_8824_Transcript_1/1_Confidence_1.000_Length_1054	CHLREDRAFT_80954	1e-118	estExt_GenewiseW_1.C_340005
Locus_8827_Transcript_3/3_Confidence_0.600_Length_1035	CHLREDRAFT_377718	2e-68	estExt_fgenesh1_pm.C_chromosome_30339
Locus_8828_Transcript_3/3_Confidence_0.667_Length_1539	CHLREDRAFT_413376	1e-63	pasa_Sanger_mRNA10585
Locus_8829_Transcript_1/1_Confidence_1.000_Length_3145	CHLREDRAFT_196076	0.0	FER_estExt_fgenesh2_pg.C_30499
Locus_8837_Transcript_1/2_Confidence_0.833_Length_852	CHLREDRAFT_156547	4e-24	acegs_kg.scaffold_11000069
Locus_8840_Transcript_1/1_Confidence_1.000_Length_939	CHLREDRAFT_189615	3e-23	estExt_fgenesh2_pg.C_160186
Locus_8847_Transcript_1/2_Confidence_0.667_Length_2084	CHLREDRAFT_186880	7e-113	estExt_fgenesh2_pg.C_50286
Locus_8849_Transcript_1/1_Confidence_1.000_Length_1397	CHLREDRAFT_206633	3e-68	OVA_OVA_Chlre2_kg.scaffold_51000073
Locus_8854_Transcript_1/1_Confidence_1.000_Length_975	CHLREDRAFT_412106	3e-07	pasa_Sanger_mRNA10362
Locus_8860_Transcript_2/2_Confidence_0.900_Length_2191	CHLREDRAFT_152242	0.0	Chlre2_kg.scaffold_47000005
Locus_8865_Transcript_1/2_Confidence_0.750_Length_1898	CHLREDRAFT_142718	3e-103	Chlre2_kg.scaffold_6000208
Locus_8867_Transcript_1/1_Confidence_1.000_Length_1901	CHLREDRAFT_146875	4e-112	Chlre2_kg.scaffold_1000699
Locus_8874_Transcript_1/1_Confidence_1.000_Length_1210	CHLREDRAFT_144672	4e-16	Chlre2_kg.scaffold_11000217
Locus_8875_Transcript_1/1_Confidence_1.000_Length_1636	CHLREDRAFT_104286	1e-65	e_gwH.25.59.1
Locus_8883_Transcript_1/1_Confidence_1.000_Length_1576	CHLREDRAFT_205482	8e-179	OVA_chlre3.10.2.2.11
Locus_8884_Transcript_3/5_Confidence_0.333_Length_4574	CHLREDRAFT_151044	3e-60	Chlre2_kg.scaffold_35000040
Locus_8893_Transcript_1/2_Confidence_0.667_Length_411	CHLREDRAFT_281393	4e-37	au.g5_t1
Locus_8894_Transcript_3/3_Confidence_0.600_Length_1261	CHLREDRAFT_155291	1e-51	acegs_kg.scaffold_7000018
Locus_8901_Transcript_1/1_Confidence_1.000_Length_938	CHLREDRAFT_142254	6e-51	Chlre2_kg.scaffold_3000227
Locus_8905_Transcript_1/1_Confidence_1.000_Length_670	CHLREDRAFT_123624	3e-10	e_gwW.96.9.1
Locus_8906_Transcript_1/1_Confidence_1.000_Length_814	CHLREDRAFT_146346	1e-22	Chlre2_kg.scaffold_1000170
Locus_8911_Transcript_1/1_Confidence_1.000_Length_429	CHLREDRAFT_180708	6e-36	fgenesh2_pg.C_scaffold_95000019
Locus_8914_Transcript_1/1_Confidence_1.000_Length_854	CHLREDRAFT_13480	1e-57	fgenesh1_pg.C_scaffold_19000016
Locus_8918_Transcript_1/1_Confidence_1.000_Length_924	CHLREDRAFT_195634	1e-70	MAY_161549
Locus_8924_Transcript_1/1_Confidence_1.000_Length_1410	CHLREDRAFT_421192	3e-118	pasa_Sanger_mRNA3654
Locus_8925_Transcript_1/1_Confidence_1.000_Length_942	CHLREDRAFT_284968	9e-30	au.g3348_t1
Locus_8926_Transcript_1/2_Confidence_0.857_Length_1717	CHLREDRAFT_378125	1e-88	estExt_fgenesh1_pm.C_chromosome_50068
Locus_8928_Transcript_1/1_Confidence_1.000_Length_1631	CHLREDRAFT_129756	6e-165	estExt_gwp_1H.C_190249
Locus_8929_Transcript_2/2_Confidence_0.875_Length_1782	CHLREDRAFT_166254	9e-27	fgenesh2_pg.C_scaffold_7000173
Locus_8931_Transcript_1/1_Confidence_1.000_Length_1733	CHLREDRAFT_342946	1e-60	estExt_fgenesh1_pg.C_chromosome_20539
Locus_8933_Transcript_1/1_Confidence_1.000_Length_1800	CHLREDRAFT_188559	8e-51	estExt_fgenesh2_pg.C_110023
Locus_8934_Transcript_1/2_Confidence_0.769_Length_1821	CHLREDRAFT_195470	5e-126	SAN_Chlre2_kg.scaffold_89000006
Locus_8941_Transcript_1/1_Confidence_1.000_Length_1074	CHLREDRAFT_187819	4e-123	estExt_fgenesh2_pg.C_40382
Locus_8946_Transcript_1/1_Confidence_1.000_Length_2151	CHLREDRAFT_153439	3e-68	Chlre2_kg.scaffold_58000001
Locus_8950_Transcript_1/1_Confidence_1.000_Length_612	CHLREDRAFT_146772	6e-15	Chlre2_kg.scaffold_1000596
Locus_8952_Transcript_1/1_Confidence_1.000_Length_775	CHLREDRAFT_182890	1e-41	estExt_fgenesh2_kg.C_100032
Locus_8954_Transcript_1/1_Confidence_1.000_Length_658	CHLREDRAFT_419080	6e-44	pasa_Sanger_mRNA21651
Locus_8956_Transcript_1/1_Confidence_1.000_Length_813	CHLREDRAFT_187252	2e-09	estExt_fgenesh2_pg.C_30423
Locus_8963_Transcript_1/1_Confidence_1.000_Length_2035	CHLREDRAFT_141794	1e-26	Chlre2_kg.scaffold_5000204
Locus_8967_Transcript_1/1_Confidence_1.000_Length_629	CHLREDRAFT_154591	6e-31	Chlre2_kg.scaffold_88000027
Locus_8970_Transcript_1/1_Confidence_1.000_Length_1259	CHLREDRAFT_345047	6e-38	estExt_fgenesh1_pg.C_chromosome_80239
Locus_8971_Transcript_1/1_Confidence_1.000_Length_1307	CHLREDRAFT_340691	2e-51	pm.chromosome_16_#_21
Locus_8978_Transcript_1/1_Confidence_1.000_Length_672	CHLREDRAFT_390907	6e-42	pasa_Sanger_mRNA31967
Locus_8983_Transcript_3/3_Confidence_0.667_Length_1048	CHLREDRAFT_194929	4e-49	estExt_fgenesh2_pg.C_810010
Locus_8984_Transcript_3/3_Confidence_0.800_Length_2758	CHLREDRAFT_291161	4e-40	au.g9126_t1
Locus_8988_Transcript_1/1_Confidence_1.000_Length_1433	CHLREDRAFT_205903	6e-136	SKA_estExt_fgenesh2_pg.C_50147
Locus_8990_Transcript_2/2_Confidence_0.600_Length_1576	CHLREDRAFT_151525	3e-77	Chlre2_kg.scaffold_37000111
Locus_8992_Transcript_1/1_Confidence_1.000_Length_3178	CHLREDRAFT_115088	1e-56	e_gwW.12.6.1
Locus_8997_Transcript_1/1_Confidence_1.000_Length_570	CHLREDRAFT_195928	4e-36	MER_Chlre2_kg.scaffold_24000220
Locus_9004_Transcript_2/2_Confidence_0.833_Length_900	CHLREDRAFT_417415	1e-24	pasa_Sanger_mRNA24020
Locus_9007_Transcript_1/1_Confidence_1.000_Length_664	CHLREDRAFT_418477	7e-36	pasa_Sanger_mRNA22038
Locus_9008_Transcript_1/1_Confidence_1.000_Length_689	CHLREDRAFT_99391	1e-102	e_gwH.9.270.1
Locus_9009_Transcript_2/6_Confidence_0.195_Length_1927	CHLREDRAFT_141844	3e-68	Chlre2_kg.scaffold_5000254
Locus_9010_Transcript_1/1_Confidence_1.000_Length_1487	CHLREDRAFT_99525	2e-117	e_gwH.9.112.1
Locus_9011_Transcript_1/5_Confidence_0.286_Length_983	CHLREDRAFT_425478	2e-08	pasa_Sanger_mRNA8392
Locus_9016_Transcript_1/1_Confidence_1.000_Length_917	CHLREDRAFT_314045	7e-17	kg.chromosome_12_#_1144_#_TC44850
Locus_9018_Transcript_4/4_Confidence_0.786_Length_2109	CHLREDRAFT_30209	0.0	estExt_fgenesh1_pg.C_40179
Locus_9019_Transcript_1/2_Confidence_0.889_Length_1003	CHLREDRAFT_205624	1e-22	OVA_estExt_fgenesh2_pg.C_160067
Locus_9031_Transcript_1/2_Confidence_0.857_Length_1642	CHLREDRAFT_423333	1e-27	pasa_Sanger_mRNA24436
Locus_9037_Transcript_1/1_Confidence_1.000_Length_2556	CHLREDRAFT_425901	0.0	pasa_Sanger_mRNA6947
Locus_9041_Transcript_1/2_Confidence_0.667_Length_1892	CHLREDRAFT_137469	4e-146	estExt_gwp_1W.C_220154
Locus_9057_Transcript_1/1_Confidence_1.000_Length_1627	CHLREDRAFT_168311	3e-22	fgenesh2_pg.C_scaffold_4000362
Locus_9058_Transcript_1/1_Confidence_1.000_Length_2134	CHLREDRAFT_142309	2e-96	Chlre2_kg.scaffold_3000282
Locus_9059_Transcript_3/3_Confidence_0.667_Length_893	CHLREDRAFT_106461	6e-13	e_gwH.44.29.1
Locus_9065_Transcript_1/1_Confidence_1.000_Length_2837	CHLREDRAFT_38547	0.0	gwH.8.10.1
Locus_9069_Transcript_1/1_Confidence_1.000_Length_625	CHLREDRAFT_190197	2e-36	estExt_fgenesh2_pg.C_10855
Locus_9074_Transcript_1/1_Confidence_1.000_Length_1627	CHLREDRAFT_291360	4e-102	au.g9312_t1
Locus_9083_Transcript_1/2_Confidence_0.667_Length_1293	CHLREDRAFT_134840	4e-121	estExt_gwp_1W.C_20024
Locus_9091_Transcript_1/1_Confidence_1.000_Length_1157	CHLREDRAFT_286358	6e-105	au.g4660_t1
Locus_9094_Transcript_1/1_Confidence_1.000_Length_662	CHLREDRAFT_334070	3e-17	pg.75_#_5
Locus_9096_Transcript_1/3_Confidence_0.429_Length_2404	CHLREDRAFT_102099	4e-122	e_gwH.1.174.1
Locus_9096_Transcript_3/3_Confidence_0.714_Length_3106	CHLREDRAFT_395337	2e-155	pasa_Sanger_mRNA12240
Locus_9113_Transcript_1/2_Confidence_0.667_Length_1740	CHLREDRAFT_174129	2e-105	fgenesh2_pg.C_scaffold_24000204
Locus_9121_Transcript_2/2_Confidence_0.889_Length_1625	CHLREDRAFT_380384	5e-53	estExt_fgenesh1_pm.C_chromosome_120630
Locus_9126_Transcript_2/2_Confidence_0.833_Length_1656	CHLREDRAFT_206516	2e-71	SZI_chlre3.2.196.3.11
Locus_9130_Transcript_1/1_Confidence_1.000_Length_630	CHLREDRAFT_146168	2e-28	Chlre2_kg.scaffold_16000259
Locus_9137_Transcript_1/1_Confidence_1.000_Length_2243	CHLREDRAFT_391709	8e-119	pasa_Sanger_mRNA29075
Locus_9140_Transcript_1/1_Confidence_1.000_Length_619	CHLREDRAFT_426925	7e-45	pasa_Sanger_mRNA9152
Locus_9141_Transcript_1/1_Confidence_1.000_Length_911	CHLREDRAFT_152129	1e-21	Chlre2_kg.scaffold_43000093
Locus_9143_Transcript_1/1_Confidence_1.000_Length_1651	CHLREDRAFT_417817	5e-24	pasa_Sanger_mRNA23838
Locus_9146_Transcript_1/1_Confidence_1.000_Length_805	CHLREDRAFT_184074	4e-49	estExt_fgenesh2_kg.C_200066
Locus_9147_Transcript_1/2_Confidence_0.400_Length_918	CHLREDRAFT_295553	3e-64	au.g13239_t1
Locus_9148_Transcript_1/1_Confidence_1.000_Length_851	CHLREDRAFT_288117	5e-45	au.g6311_t1
Locus_9149_Transcript_1/1_Confidence_1.000_Length_590	CHLREDRAFT_291979	1e-14	au.g9899_t1
Locus_9153_Transcript_1/1_Confidence_1.000_Length_196	CHLREDRAFT_327302	4e-12	pg.chromosome_6_#_682
Locus_9157_Transcript_1/1_Confidence_1.000_Length_2080	CHLREDRAFT_404916	4e-69	pasa_Sanger_mRNA188
Locus_9160_Transcript_3/3_Confidence_0.667_Length_1914	CHLREDRAFT_205876	5e-166	SKA_e_gwW.53.8.1
Locus_9168_Transcript_1/1_Confidence_1.000_Length_1988	CHLREDRAFT_404450	0.0	pasa_Sanger_mRNA2095
Locus_9169_Transcript_1/1_Confidence_0.417_Length_1669	CHLREDRAFT_173284	7e-108	fgenesh2_pg.C_scaffold_20000133
Locus_9175_Transcript_1/1_Confidence_1.000_Length_238	CHLREDRAFT_306904	1e-08	kg.chromosome_6_#_1175_#_XP_001695334.1
Locus_9180_Transcript_1/1_Confidence_1.000_Length_872	CHLREDRAFT_147018	2e-17	Chlre2_kg.scaffold_1000842
Locus_9181_Transcript_1/1_Confidence_1.000_Length_551	CHLREDRAFT_205918	2e-58	SKA_chlre3.42.27.1.1
Locus_9183_Transcript_1/1_Confidence_1.000_Length_1526	CHLREDRAFT_420763	1e-63	pasa_Sanger_mRNA4814
Locus_9187_Transcript_1/1_Confidence_1.000_Length_574	CHLREDRAFT_158644	8e-09	acegs_kg.scaffold_30000041
Locus_9195_Transcript_2/4_Confidence_0.778_Length_1581	CHLREDRAFT_396097	1e-59	pasa_Sanger_mRNA14458
Locus_9195_Transcript_3/4_Confidence_0.833_Length_1449	CHLREDRAFT_149155	3e-59	Chlre2_kg.scaffold_28000103
Locus_9196_Transcript_1/2_Confidence_0.857_Length_2825	CHLREDRAFT_167562	0.0	fgenesh2_pg.C_scaffold_6000007
Locus_9198_Transcript_1/2_Confidence_1.000_Length_2276	CHLREDRAFT_133395	9e-137	estExt_gwp_1H.C_1090002
Locus_9202_Transcript_1/1_Confidence_1.000_Length_1307	CHLREDRAFT_196081	5e-88	SAN_Chlre2_kg.scaffold_1000252
Locus_9203_Transcript_1/1_Confidence_1.000_Length_939	CHLREDRAFT_76570	2e-47	estExt_GenewiseW_1.C_50164
Locus_9207_Transcript_1/1_Confidence_1.000_Length_1755	CHLREDRAFT_182459	2e-123	estExt_fgenesh2_kg.C_60053
Locus_9209_Transcript_1/1_Confidence_1.000_Length_2048	CHLREDRAFT_135393	0.0	estExt_gwp_1W.C_100258
Locus_9213_Transcript_1/1_Confidence_1.000_Length_305	CHLREDRAFT_190974	5e-13	estExt_fgenesh2_pg.C_220046
Locus_9215_Transcript_1/2_Confidence_0.667_Length_888	CHLREDRAFT_165344	8e-11	fgenesh2_kg.C_scaffold_80000012
Locus_9221_Transcript_1/1_Confidence_1.000_Length_2144	CHLREDRAFT_411835	2e-80	pasa_Sanger_mRNA10480
Locus_9223_Transcript_1/1_Confidence_1.000_Length_1397	CHLREDRAFT_406120	2e-92	pasa_Sanger_mRNA3186
Locus_9238_Transcript_1/1_Confidence_1.000_Length_736	CHLREDRAFT_178083	6e-15	fgenesh2_pg.C_scaffold_46000087
Locus_9239_Transcript_3/4_Confidence_0.625_Length_1401	CHLREDRAFT_147383	1e-114	Chlre2_kg.scaffold_19000057
Locus_9240_Transcript_1/1_Confidence_1.000_Length_849	CHLREDRAFT_195664	8e-87	SAN_e_gwW.6.130.1
Locus_9241_Transcript_1/1_Confidence_1.000_Length_957	CHLREDRAFT_188565	1e-64	estExt_fgenesh2_pg.C_110031
Locus_9244_Transcript_2/2_Confidence_0.750_Length_1274	CHLREDRAFT_142152	5e-50	Chlre2_kg.scaffold_3000125
Locus_9245_Transcript_1/1_Confidence_1.000_Length_2065	CHLREDRAFT_144519	0.0	Chlre2_kg.scaffold_11000064
Locus_9247_Transcript_1/1_Confidence_1.000_Length_1254	CHLREDRAFT_107202	6e-32	e_gwH.53.39.1
Locus_9260_Transcript_1/1_Confidence_1.000_Length_1585	CHLREDRAFT_142231	3e-153	Chlre2_kg.scaffold_3000204
Locus_9263_Transcript_1/1_Confidence_1.000_Length_308	CHLREDRAFT_131463	3e-41	estExt_gwp_1H.C_360010
Locus_9264_Transcript_1/6_Confidence_0.100_Length_603	CHLREDRAFT_394311	4e-28	pasa_Sanger_mRNA6330
Locus_9265_Transcript_1/1_Confidence_1.000_Length_1137	CHLREDRAFT_332056	4e-66	pg.chromosome_16_#_6
Locus_9268_Transcript_1/1_Confidence_1.000_Length_951	CHLREDRAFT_196772	1e-50	SKA_16798389
Locus_9269_Transcript_1/1_Confidence_1.000_Length_4152	CHLREDRAFT_377420	0.0	estExt_fgenesh1_pm.C_chromosome_20775
Locus_9273_Transcript_1/2_Confidence_0.909_Length_1494	CHLREDRAFT_394143	9e-29	pasa_Sanger_mRNA6212
Locus_9276_Transcript_1/1_Confidence_1.000_Length_776	CHLREDRAFT_313343	9e-15	kg.chromosome_12_#_442_#_XP_001700549.1
